weekday,date,high,low,close,volume,ticker
Friday,7/2/99,11.3982,10.9874,11.2597,4070944.56,AAPL
Tuesday,7/6/99,11.5806,11.1551,11.5028,15194280.2,AAPL
Wednesday,7/7/99,12.3392,11.4274,12.1423,39153972.68,AAPL
Thursday,7/8/99,13.3871,12.3708,13.2218,56864118.04,AAPL
Friday,7/9/99,13.5087,12.8863,13.4941,21367737.89,AAPL
Monday,7/12/99,13.5257,13.1756,13.2364,10642125.31,AAPL
Tuesday,7/13/99,13.1756,12.8571,13.0395,9981815.622,AAPL
Wednesday,7/14/99,13.7689,13.251,13.5865,20965355.86,AAPL
Thursday,7/15/99,13.6011,12.4754,13.0078,58941540.41,AAPL
Friday,7/16/99,13.251,12.8863,12.8863,14448606.11,AAPL
Monday,7/19/99,13.5695,12.7185,13.2364,19623876.89,AAPL
Tuesday,7/20/99,13.4941,12.8255,12.8401,15512205.5,AAPL
Wednesday,7/21/99,13.4795,12.8571,13.1294,25756203.1,AAPL
Thursday,7/22/99,13.1002,12.4316,12.7501,14245847.94,AAPL
Friday,7/23/99,13.0686,12.8109,12.9616,8103643.06,AAPL
Monday,7/26/99,12.8863,12.3708,12.4,12060665.06,AAPL
Tuesday,7/27/99,13.1148,12.7647,13.0395,12794404.43,AAPL
Wednesday,7/28/99,13.465,12.8863,13.2048,11797847.32,AAPL
Thursday,7/29/99,13.4333,12.9179,13.1294,9522589.82,AAPL
Friday,7/30/99,13.6473,13.251,13.5403,13438895.99,AAPL
Monday,8/2/99,14.102,13.4941,13.6303,12902164.45,AAPL
Tuesday,8/3/99,13.9658,13.0395,13.4333,13261629.42,AAPL
Wednesday,8/4/99,13.5865,12.9471,13.0832,12715439.21,AAPL
Thursday,8/5/99,13.3434,12.6747,13.3434,11455654.31,AAPL
Friday,8/6/99,13.4479,13.0078,13.161,15212792.51,AAPL
Monday,8/9/99,13.4188,13.1902,13.2218,8410465.56,AAPL
Tuesday,8/10/99,13.6157,13.0395,13.4188,14800678.01,AAPL
Wednesday,8/11/99,14.5275,13.6011,14.4983,30312469.86,AAPL
Thursday,8/12/99,14.9238,14.2552,14.5883,22612310.6,AAPL
Friday,8/13/99,15.0746,14.5591,14.5883,10135004.2,AAPL
Monday,8/16/99,14.756,14.4667,14.7098,9613077.3,AAPL
Tuesday,8/17/99,14.6807,14.3305,14.6491,10195054.03,AAPL
Wednesday,8/18/99,15.0746,14.4983,14.6199,15213200.2,AAPL
Thursday,8/19/99,14.7098,14.2381,14.2843,18341058.03,AAPL
Friday,8/20/99,14.4375,14.1482,14.4059,11133613.84,AAPL
Monday,8/23/99,14.9238,14.4205,14.7706,12385583.95,AAPL
Tuesday,8/24/99,14.7706,14.5737,14.6807,17057421.81,AAPL
Wednesday,8/25/99,14.953,14.6199,14.9068,10467740.17,AAPL
Thursday,8/26/99,15.3493,14.863,15.1499,14245436.83,AAPL
Friday,8/27/99,15.804,15.2423,15.7432,15941183.75,AAPL
Monday,8/30/99,15.804,15.0746,15.1062,11247543.54,AAPL
Tuesday,8/31/99,16.0179,15.0891,15.8647,22240501.36,AAPL
Wednesday,9/1/99,16.7303,16.047,16.7011,26974856.46,AAPL
Thursday,9/2/99,17.3697,16.261,17.1874,30744739.42,AAPL
Friday,9/3/99,18.2961,17.1412,17.8414,57278698.53,AAPL
Tuesday,9/7/99,18.9502,17.8706,18.5709,34904939.42,AAPL
Wednesday,9/8/99,18.8894,18.1137,18.1283,26602640.71,AAPL
Thursday,9/9/99,18.4639,17.963,18.3715,18649939.6,AAPL
Friday,9/10/99,18.8894,18.1599,18.814,15409796.06,AAPL
Monday,9/13/99,18.7362,18.1891,18.2353,8737027.98,AAPL
Tuesday,9/14/99,19.0863,18.1599,18.904,13545829.71,AAPL
Wednesday,9/15/99,19.2395,18.2961,18.3277,11732451.2,AAPL
Thursday,9/16/99,18.9793,17.963,18.6754,15863037.73,AAPL
Friday,9/17/99,18.904,18.5392,18.6924,9013004.67,AAPL
Monday,9/20/99,19.4826,18.6924,19.2079,15483418.96,AAPL
Tuesday,9/21/99,17.8098,16.7765,16.8105,113899706.2,AAPL
Wednesday,9/22/99,17.4159,16.7814,17.095,38432167.8,AAPL
Thursday,9/23/99,17.3235,15.3177,15.4101,40370162.79,AAPL
Friday,9/24/99,16.2951,15.3177,15.7578,42550811.05,AAPL
Monday,9/27/99,16.2294,14.9068,14.9068,33411536.54,AAPL
Tuesday,9/28/99,15.0746,13.9658,14.4813,50781960.01,AAPL
Wednesday,9/29/99,14.8922,14.102,14.3767,23137522.93,AAPL
Thursday,9/30/99,15.607,14.4059,15.3931,30161116.86,AAPL
Friday,10/1/99,15.1815,14.4667,14.9676,21454933.59,AAPL
Monday,10/4/99,15.7747,15.1499,15.697,16346718.21,AAPL
Tuesday,10/5/99,16.5649,15.7432,16.5333,28893520.4,AAPL
Wednesday,10/6/99,16.9296,16.2902,16.3218,28504854.23,AAPL
Thursday,10/7/99,16.6865,15.7747,16.1394,21110271.63,AAPL
Friday,10/8/99,16.1224,15.4393,15.9255,13091766.78,AAPL
Monday,10/11/99,16.5941,16.047,16.1832,9079223.53,AAPL
Tuesday,10/12/99,16.9296,16.2902,16.4117,19621254.97,AAPL
Wednesday,10/13/99,16.898,15.5001,15.5608,21878416.58,AAPL
Thursday,10/14/99,17.8098,16.7765,17.7952,65904274,AAPL
Friday,10/15/99,18.4323,17.0658,18.1283,41251149.93,AAPL
Monday,10/18/99,18.053,17.2944,17.8098,27657196.34,AAPL
Tuesday,10/19/99,18.2353,16.6549,16.6865,35511595.57,AAPL
Wednesday,10/20/99,18.2961,17.0196,18.2353,37920511.69,AAPL
Thursday,10/21/99,18.7362,17.5983,18.493,28688703.83,AAPL
Friday,10/22/99,18.7824,17.8414,18.0068,14166466.24,AAPL
Monday,10/25/99,18.5101,17.9314,18.121,11279622.6,AAPL
Tuesday,10/26/99,18.3569,17.8244,18.3107,12764786.91,AAPL
Wednesday,10/27/99,18.6316,17.856,18.5854,15144926.75,AAPL
Thursday,10/28/99,19.2079,18.493,18.9185,18009557.18,AAPL
Friday,10/29/99,19.7088,19.1617,19.4826,18600173.7,AAPL
Monday,11/1/99,19.6188,18.814,18.8894,9805561.57,AAPL
Tuesday,11/2/99,19.8619,18.797,19.4972,14218705.75,AAPL
Wednesday,11/3/99,20.2412,19.6942,19.8012,11584801.54,AAPL
Thursday,11/4/99,20.759,19.6042,20.3166,13519918.68,AAPL
Friday,11/5/99,21.4885,20.4235,21.4569,14394732.86,AAPL
Monday,11/8/99,23.7618,21.0921,23.402,33490519.98,AAPL
Tuesday,11/9/99,22.9765,21.3961,21.7462,27633337.75,AAPL
Wednesday,11/10/99,22.6726,21.4277,22.2325,20798515.83,AAPL
Thursday,11/11/99,22.5218,21.8532,22.4148,9275818.49,AAPL
Friday,11/12/99,22.3686,21.2453,21.9893,9778827.37,AAPL
Monday,11/15/99,22.5826,21.5176,21.7608,9074283.28,AAPL
Tuesday,11/16/99,22.3079,21.5176,22.1863,7705513.57,AAPL
Wednesday,11/17/99,23.0373,21.8824,22.0039,12545574.58,AAPL
Thursday,11/18/99,22.1571,21.5031,21.7924,12084519.66,AAPL
Friday,11/19/99,22.5826,21.4107,22.4756,10791420.99,AAPL
Monday,11/22/99,22.3079,21.7,22.0185,6892805.62,AAPL
Tuesday,11/23/99,23.1589,21.5176,22.6264,18942777,AAPL
Wednesday,11/24/99,23.0981,22.2933,23.0373,7610094.8,AAPL
Friday,11/26/99,23.2196,22.8865,23.0519,4734356.64,AAPL
Monday,11/29/99,24.253,22.6726,23.0689,16213456.56,AAPL
Tuesday,11/30/99,25.2255,23.6768,23.8275,28754103.09,AAPL
Wednesday,12/1/99,25.4078,24.3284,25.0431,21605462.57,AAPL
Thursday,12/2/99,26.8983,24.7393,26.7767,19823766.02,AAPL
Friday,12/3/99,28.097,27.2022,27.9754,22604901.59,AAPL
Monday,12/6/99,28.5225,27.0952,28.2186,16448716.19,AAPL
Tuesday,12/7/99,28.6903,27.7177,28.5833,14939284.49,AAPL
Wednesday,12/8/99,28.6611,26.6235,26.7767,14330156.63,AAPL
Thursday,12/9/99,26.9883,24.5277,25.544,29953827.85,AAPL
Friday,12/10/99,26.5628,24.0706,25.0431,22479871.67,AAPL
Monday,12/13/99,24.9215,24.1023,24.146,17172177.21,AAPL
Tuesday,12/14/99,24.253,23.0373,23.0373,15177415.78,AAPL
Wednesday,12/15/99,23.6451,22.1401,23.5236,22075161.2,AAPL
Thursday,12/16/99,23.9199,22.8549,23.9029,16296947.67,AAPL
Friday,12/17/99,24.8001,23.9491,24.2676,14755841.53,AAPL
Monday,12/20/99,24.2238,23.4944,23.8542,9371647.81,AAPL
Tuesday,12/21/99,25.0577,23.8129,24.8924,10633491.45,AAPL
Wednesday,12/22/99,25.4224,24.0099,24.3138,11590149.91,AAPL
Thursday,12/23/99,25.347,24.5715,25.1355,7965449.7,AAPL
Monday,12/27/99,25.3932,24.1922,24.1922,5784790.12,AAPL
Tuesday,12/28/99,24.2238,23.0981,23.8591,8682736.9,AAPL
Wednesday,12/29/99,24.8462,23.2196,24.4816,9821189.71,AAPL
Thursday,12/30/99,25.3179,24.2238,24.4499,7331239.84,AAPL
Friday,12/31/99,25.0431,24.1922,24.9823,5837848.06,AAPL
Monday,1/3/00,27.353,24.7246,27.1852,18438128.13,AAPL
Tuesday,1/4/00,26.8983,24.6031,24.907,17601971.28,AAPL
Wednesday,1/5/00,26.8813,25.0431,25.2863,26990077.24,AAPL
Thursday,1/6/00,26.0157,23.0981,23.1127,26915221.62,AAPL
Friday,1/7/00,24.5569,23.2196,24.163,15651221.11,AAPL
Monday,1/10/00,24.8608,23.0373,23.7667,17316948,AAPL
Tuesday,1/11/00,24.163,22.0039,22.6118,15291344.43,AAPL
Wednesday,1/12/00,23.2196,21.0314,21.2137,34529016.13,AAPL
Thursday,1/13/00,24.0099,22.4902,23.509,33902210.01,AAPL
Friday,1/14/00,24.8608,24.163,24.4354,13338544.85,AAPL
Tuesday,1/18/00,25.7725,24.4208,25.2985,15264438.51,AAPL
Wednesday,1/19/00,26.4412,25.1355,25.7725,19867621.51,AAPL
Thursday,1/20/00,29.5412,27.5961,27.6107,63578834.66,AAPL
Friday,1/21/00,27.7785,26.7913,27.049,16592249.24,AAPL
Monday,1/24/00,27.4138,25.561,25.8479,14845507.01,AAPL
Tuesday,1/25/00,27.5062,24.8924,27.2922,17148319.87,AAPL
Wednesday,1/26/00,27.7639,26.6843,26.7913,12280702.33,AAPL
Thursday,1/27/00,27.4745,26.0157,26.7767,11502543.53,AAPL
Friday,1/28/00,26.9591,24.4669,24.71,14776411.82,AAPL
Monday,1/31/00,25.1355,22.9765,25.0893,23995885.9,AAPL
Tuesday,2/1/00,25.5294,24.3138,24.36,10760987.21,AAPL
Wednesday,2/2/00,24.8316,23.5844,23.9807,16637912.15,AAPL
Thursday,2/3/00,25.347,24.3746,25.1963,16587322.6,AAPL
Friday,2/4/00,26.7451,25.1963,26.2588,14677287.72,AAPL
Monday,2/7/00,27.7493,25.758,27.6885,15461617.42,AAPL
Tuesday,2/8/00,28.2356,27.049,27.9317,14236381.59,AAPL
Wednesday,2/9/00,28.4787,27.353,27.353,10134593.02,AAPL
Thursday,2/10/00,27.6885,26.5336,27.5961,10686546.12,AAPL
Friday,2/11/00,27.7493,26.3196,26.4728,7156032.32,AAPL
Monday,2/14/00,28.1748,26.412,28.1578,12451799.3,AAPL
Tuesday,2/15/00,29.1619,28.0216,28.965,17059067.24,AAPL
Wednesday,2/16/00,28.7219,27.263,27.7639,13099990.09,AAPL
Thursday,2/17/00,28.0824,27.5062,27.8538,10091819.6,AAPL
Friday,2/18/00,28.0532,26.9591,27.0952,7122716.75,AAPL
Tuesday,2/22/00,28.4325,25.9403,27.6885,14967251.12,AAPL
Wednesday,2/23/00,28.9334,26.9883,28.2964,15890183.81,AAPL
Thursday,2/24/00,28.965,27.1706,28.0216,13203227.11,AAPL
Friday,2/25/00,28.4471,26.7767,26.8618,8486552.74,AAPL
Monday,2/28/00,27.9608,26.3512,27.4891,10841190.42,AAPL
Tuesday,2/29/00,28.5079,27.3676,27.8855,12407385.22,AAPL
Wednesday,3/1/00,32.1087,28.8118,31.6832,37579968.98,AAPL
Thursday,3/2/00,31.107,29.3442,29.7843,10459098.9,AAPL
Friday,3/3/00,31.1775,29.1765,31.1216,11172691.27,AAPL
Monday,3/6/00,31.3964,30.3922,30.7107,6968070.05,AAPL
Tuesday,3/7/00,30.9854,29.4512,29.8913,9263071.28,AAPL
Wednesday,3/8/00,30.1344,28.8264,29.6336,9539456.78,AAPL
Thursday,3/9/00,30.3922,28.751,29.7235,9478173.52,AAPL
Friday,3/10/00,31.107,29.4196,30.5137,8672865.27,AAPL
Monday,3/13/00,30.7569,29.055,29.4951,10451697.6,AAPL
Tuesday,3/14/00,30.2098,27.7177,27.8927,14904732,AAPL
Wednesday,3/15/00,29.2373,27.7493,28.2648,15561147.88,AAPL
Thursday,3/16/00,29.6627,27.8393,29.5412,13039534.47,AAPL
Friday,3/17/00,30.3922,29.0865,30.3922,9735229.22,AAPL
Monday,3/20/00,30.6961,29.7551,29.9619,7063489.96,AAPL
Tuesday,3/21/00,33.2491,29.5728,32.809,17932241.84,AAPL
Wednesday,3/22/00,35.1042,31.9872,35.0118,19722173.27,AAPL
Thursday,3/23/00,36.563,34.2216,34.4039,19383682.14,AAPL
Friday,3/24/00,34.9972,32.9452,33.6746,15645056.98,AAPL
Monday,3/27/00,35.1941,33.2807,33.9176,9915784.44,AAPL
Tuesday,3/28/00,34.5255,33.3415,33.8568,6976295.96,AAPL
Wednesday,3/29/00,33.903,32.5391,33.0205,8487377.45,AAPL
Thursday,3/30/00,33.4777,30.4992,30.5891,14219113.64,AAPL
Friday,3/31/00,33.3707,30.6353,33.0205,13693076.26,AAPL
Monday,4/3/00,33.9176,31.4717,32.4905,11233146.43,AAPL
Tuesday,4/4/00,32.3373,28.3863,30.893,22516069.06,AAPL
Wednesday,4/5/00,32.3081,30.149,31.7611,16096238.8,AAPL
Thursday,4/6/00,32.702,29.9667,30.4529,9079224.23,AAPL
Friday,4/7/00,32.0334,30.5137,31.9726,8398536.87,AAPL
Monday,4/10/00,32.2765,30.3314,30.4067,7042926.34,AAPL
Tuesday,4/11/00,30.363,28.7048,29.1012,19266051.39,AAPL
Wednesday,4/12/00,28.9334,25.5002,26.5482,33093204.69,AAPL
Thursday,4/13/00,29.1765,26.3804,27.7177,18172840.86,AAPL
Friday,4/14/00,28.6903,26.502,27.4745,22707731.63,AAPL
Monday,4/17/00,30.1344,26.5166,30.0469,13729678.24,AAPL
Tuesday,4/18/00,30.7569,29.0257,30.7423,13313287.64,AAPL
Wednesday,4/19/00,31.6687,29.1158,29.3588,16988149.36,AAPL
Thursday,4/20/00,30.3314,28.4617,28.9139,23003027.55,AAPL
Monday,4/24/00,29.2834,27.9,29.2834,15294637.87,AAPL
Tuesday,4/25/00,31.3039,29.6773,31.1532,13595596.14,AAPL
Wednesday,4/26/00,31.1216,29.1765,29.4951,12893936.35,AAPL
Thursday,4/27/00,30.8784,28.3449,30.8177,11420285.46,AAPL
Friday,4/28/00,31,29.4951,30.1344,8353710.92,AAPL
Monday,5/1/00,30.4238,29.6336,30.2147,7719908.58,AAPL
Tuesday,5/2/00,30.6961,28.5687,28.6757,7763505.35,AAPL
Wednesday,5/3/00,29.4804,27.1415,27.9195,17081273.36,AAPL
Thursday,5/4/00,27.9924,26.8813,26.8813,14036090.76,AAPL
Friday,5/5/00,27.9,26.9202,27.5353,9971723.74,AAPL
Monday,5/8/00,27.6423,26.7451,26.8059,6227750.25,AAPL
Tuesday,5/9/00,27.049,25.5002,25.6218,11709830.57,AAPL
Wednesday,5/10/00,25.5294,24.0099,24.146,18911109.17,AAPL
Thursday,5/11/00,25.347,24.0706,24.9823,17373295.64,AAPL
Friday,5/12/00,26.8667,25.4735,26.0011,10697236.48,AAPL
Monday,5/15/00,26.2734,24.3454,24.5423,23170422.35,AAPL
Tuesday,5/16/00,26.5166,24.9823,25.6826,15047443.41,AAPL
Wednesday,5/17/00,25.2109,24.4062,24.6492,14186620.52,AAPL
Thursday,5/18/00,25.5148,24.4669,24.5107,12559147.01,AAPL
Friday,5/19/00,24.1314,22.7042,22.8258,25874657.88,AAPL
Monday,5/22/00,22.7941,20.9098,21.9286,27008169.99,AAPL
Tuesday,5/23/00,22.7042,20.8198,20.8806,18207803.16,AAPL
Wednesday,5/24/00,21.8216,20.1805,21.3353,23984369.42,AAPL
Thursday,5/25/00,22.5291,20.9098,21.2137,14346610.81,AAPL
Friday,5/26/00,21.8532,20.7274,21.0314,6406662,AAPL
Tuesday,5/30/00,21.4277,19.8765,21.2891,23521666,AAPL
Wednesday,5/31/00,22.1863,20.3943,20.4697,14923653.22,AAPL
Thursday,6/1/00,21.7754,19.5434,21.7,31703460.09,AAPL
Friday,6/2/00,24.253,21.6392,22.444,27955373.01,AAPL
Monday,6/5/00,23.1589,21.807,22.1863,11433858.54,AAPL
Tuesday,6/6/00,23.5236,21.9577,22.6434,18375195.94,AAPL
Wednesday,6/7/00,23.5552,22.2787,23.4579,11585210.85,AAPL
Thursday,6/8/00,23.9491,22.6434,23.0519,8124205.57,AAPL
Friday,6/9/00,23.8129,22.9473,23.2804,8959537.72,AAPL
Monday,6/12/00,23.4482,22.0963,22.1717,10016144.42,AAPL
Tuesday,6/13/00,23.0227,21.4423,22.9765,12527891.95,AAPL
Wednesday,6/14/00,23.402,21.914,21.9893,9935938.01,AAPL
Thursday,6/15/00,22.7042,21.6392,22.461,8848489.44,AAPL
Friday,6/16/00,22.7941,21.6538,22.1668,9442804.93,AAPL
Monday,6/19/00,23.7983,21.8362,23.509,13853064.77,AAPL
Tuesday,6/20/00,25.2717,23.9199,24.6638,17351085.3,AAPL
Wednesday,6/21/00,27.6885,24.4645,27.0174,17313246.62,AAPL
Thursday,6/22/00,28.0241,26.0449,26.1373,16297360.29,AAPL
Friday,6/23/00,26.5652,24.7077,25.1064,7106471.19,AAPL
Monday,6/26/00,26.6235,25.3495,26.2297,6475553.475,AAPL
Tuesday,6/27/00,26.9883,25.1064,25.1939,6948536.1,AAPL
Wednesday,6/28/00,26.9299,25.0431,26.4728,10033620.4,AAPL
Thursday,6/29/00,26.2297,24.8292,24.9215,7121073.17,AAPL
Friday,6/30/00,26.7159,25.1355,25.437,10012438.12,AAPL
Monday,7/3/00,26.4096,25.3495,25.9574,2473292.26,AAPL
Wednesday,7/5/00,26.8375,24.6785,25.1939,9265332.49,AAPL
Thursday,7/6/00,25.7434,24.1338,25.1939,10923649.05,AAPL
Friday,7/7/00,26.6527,25.3495,26.4728,9369183.985,AAPL
Monday,7/10/00,28.3255,26.1373,27.7809,13870751.47,AAPL
Tuesday,7/11/00,28.8118,26.9591,27.5961,12606858.99,AAPL
Wednesday,7/12/00,28.6611,27.4162,28.6318,7640120.66,AAPL
Thursday,7/13/00,29.4828,26.6235,27.3821,15600225.46,AAPL
Friday,7/14/00,28.6903,27.6594,28.0241,6213767.105,AAPL
Monday,7/17/00,28.5979,27.7809,28.2672,9126750.35,AAPL
Tuesday,7/18/00,28.6318,27.6594,27.9608,10035088.75,AAPL
Wednesday,7/19/00,27.6253,25.1647,25.651,15219372.12,AAPL
Thursday,7/20/00,27.7469,26.3221,26.784,15751785.91,AAPL
Friday,7/21/00,27.0515,25.7434,26.0449,6671532.61,AAPL
Monday,7/24/00,25.7142,23.0981,23.6476,14307952.48,AAPL
Tuesday,7/25/00,24.6201,23.8567,24.3138,7309031.795,AAPL
Wednesday,7/26/00,24.9215,23.9491,24.4354,6800884.125,AAPL
Thursday,7/27/00,25.8941,24.2554,25.2571,10205127.88,AAPL
Friday,7/28/00,25.5294,22.7966,23.492,8088631.59,AAPL
Monday,7/31/00,25.1064,23.7059,24.6395,5166211.515,AAPL
Tuesday,8/1/00,24.8632,24.0123,24.0317,4569018.55,AAPL
Wednesday,8/2/00,24.2846,22.9473,22.9473,5537194.83,AAPL
Thursday,8/3/00,23.3704,21.5176,23.312,11112641.04,AAPL
Friday,8/4/00,24.9215,22.5194,23.0689,8252326.645,AAPL
Monday,8/7/00,23.8567,22.9473,23.2829,6359774.525,AAPL
Tuesday,8/8/00,23.3412,22.5194,22.7334,6172842.755,AAPL
Wednesday,8/9/00,23.5552,22.9765,23.0689,12785971.18,AAPL
Thursday,8/10/00,23.5552,23.0397,23.1613,8391752.445,AAPL
Friday,8/11/00,23.3412,22.1547,23.1661,8443574.725,AAPL
Monday,8/14/00,23.1905,22.5194,22.8549,5421829.755,AAPL
Tuesday,8/15/00,23.312,22.6118,22.7042,4034546.38,AAPL
Wednesday,8/16/00,23.8275,22.7625,23.5844,4912036.175,AAPL
Thursday,8/17/00,25.5002,23.492,25.1647,9170118.645,AAPL
Friday,8/18/00,25.1939,24.2554,24.3235,6460334.89,AAPL
Monday,8/21/00,25.0724,24.1338,24.4645,4760473.615,AAPL
Tuesday,8/22/00,25.6801,24.4985,25.1355,9732146.695,AAPL
Wednesday,8/23/00,26.5944,24.8292,26.3804,8290164.06,AAPL
Thursday,8/24/00,27.5378,25.9574,27.3821,10956554.65,AAPL
Friday,8/25/00,27.9608,27.4162,27.5961,11552515.34,AAPL
Monday,8/28/00,28.6903,27.7469,28.2672,12338698.41,AAPL
Tuesday,8/29/00,28.9042,28.0532,28.7534,8987712.705,AAPL
Wednesday,8/30/00,29.1765,28.5443,28.9042,9351496.705,AAPL
Thursday,8/31/00,29.9059,28.6611,29.6336,14032391.38,AAPL
Friday,9/1/00,30.9076,29.726,30.8493,8855688.885,AAPL
Tuesday,9/5/00,31.1848,30.2706,30.3679,10502699.97,AAPL
Wednesday,9/6/00,30.3338,28.0824,28.3255,12172740.8,AAPL
Thursday,9/7/00,30.4213,28.3255,30.2123,7450927.48,AAPL
Friday,9/8/00,29.9691,28.4471,28.6805,6782992.535,AAPL
Monday,9/11/00,29.3613,28.2672,28.4179,6614981.2,AAPL
Tuesday,9/12/00,29.2057,27.7177,28.0241,6609017.81,AAPL
Wednesday,9/13/00,28.9334,27.5961,28.1116,10715952.53,AAPL
Thursday,9/14/00,28.9965,27.6253,27.6594,14227334.95,AAPL
Friday,9/15/00,28.2964,26.3804,26.8667,10818980.79,AAPL
Monday,9/18/00,29.512,26.7743,29.512,13875273,AAPL
Tuesday,9/19/00,29.4196,28.4763,29.1473,9386048.625,AAPL
Wednesday,9/20/00,29.8767,28.4763,29.6919,7773789.325,AAPL
Thursday,9/21/00,28.9965,26.8667,27.5037,16996761.49,AAPL
Friday,9/22/00,25.5002,24.3138,25.3787,24317100.07,AAPL
Monday,9/25/00,26.9883,25.3154,26.0255,14764484.53,AAPL
Tuesday,9/26/00,26.6235,24.9848,25.0139,10158859.98,AAPL
Wednesday,9/27/00,25.651,23.4628,23.7692,14221789.39,AAPL
Thursday,9/28/00,26.1664,23.4045,25.9865,11375459.16,AAPL
Friday,9/29/00,14.102,12.3416,12.5216,233973750,AAPL
Monday,10/2/00,12.9982,11.4274,11.8213,68378393.3,AAPL
Tuesday,10/3/00,12.1568,10.7905,10.8439,70818165.2,AAPL
Wednesday,10/4/00,11.4906,10.6396,11.4274,51923296.3,AAPL
Thursday,10/5/00,11.9137,10.6981,10.7273,30819810.41,AAPL
Friday,10/6/00,11.1551,10.6689,10.7612,21362396.7,AAPL
Monday,10/9/00,11.1259,10.275,10.5765,21003544.57,AAPL
Tuesday,10/10/00,10.9121,9.96868,10.1826,24194331.8,AAPL
Wednesday,10/11/00,10.1194,9.33162,9.57476,41450823.72,AAPL
Thursday,10/12/00,10.1194,9.48236,9.7255,40548226.89,AAPL
Friday,10/13/00,10.7612,9.7255,10.6981,42536429.22,AAPL
Monday,10/16/00,11.3058,10.4549,10.4841,28176439.36,AAPL
Tuesday,10/17/00,10.6689,9.57476,9.84707,21189708.91,AAPL
Wednesday,10/18/00,10.241,9.11766,9.78872,26044584.67,AAPL
Thursday,10/19/00,9.6331,8.90369,9.21005,50408100.34,AAPL
Friday,10/20/00,9.91028,9.21005,9.42401,27557253.74,AAPL
Monday,10/23/00,9.99779,9.45318,9.87625,18529847.78,AAPL
Tuesday,10/24/00,10.1535,9.14684,9.18087,27600225.47,AAPL
Wednesday,10/25/00,9.33162,8.99609,9.01067,22538891.39,AAPL
Thursday,10/26/00,9.18087,8.50981,8.96691,25568656.57,AAPL
Friday,10/27/00,9.33162,8.6946,8.99609,25865607.88,AAPL
Monday,10/30/00,9.69633,9.11766,9.38997,21618633.57,AAPL
Tuesday,10/31/00,9.84707,9.36079,9.49209,27659250.37,AAPL
Wednesday,11/1/00,10.1535,9.45318,9.96868,20129759.93,AAPL
Thursday,11/2/00,10.9121,10.241,10.8197,19935021.45,AAPL
Friday,11/3/00,11.1844,10.6689,10.8197,17393036.91,AAPL
Monday,11/6/00,11.0044,10.1535,10.4258,13591688.91,AAPL
Tuesday,11/7/00,10.6057,10.1194,10.3625,10756053.29,AAPL
Wednesday,11/8/00,10.4258,9.6331,9.69633,15027089.27,AAPL
Thursday,11/9/00,9.96868,9.2684,9.84707,16436375.67,AAPL
Friday,11/10/00,9.66715,9.2684,9.29271,14918716.96,AAPL
Monday,11/13/00,9.7255,8.87452,9.41429,14974038.05,AAPL
Tuesday,11/14/00,9.96868,9.51154,9.8568,14070432.26,AAPL
Wednesday,11/15/00,9.81789,9.36079,9.69633,9753943.79,AAPL
Thursday,11/16/00,9.6331,9.18087,9.23923,8329649.245,AAPL
Friday,11/17/00,9.36079,8.87452,8.99609,15313963.43,AAPL
Monday,11/20/00,9.48236,8.87452,9.18087,13617810.73,AAPL
Tuesday,11/21/00,9.48236,9.11766,9.11766,10626909.15,AAPL
Wednesday,11/22/00,9.30244,8.93774,9.02527,9914555.215,AAPL
Friday,11/24/00,9.48236,9.14684,9.36079,5694926.555,AAPL
Monday,11/27/00,9.69633,8.99609,9.06416,8960770.55,AAPL
Tuesday,11/28/00,9.23923,8.75295,8.75295,8213868.805,AAPL
Wednesday,11/29/00,8.90369,8.38824,8.57302,16720578.9,AAPL
Thursday,11/30/00,8.26668,7.84362,8.02354,27156235.99,AAPL
Friday,12/1/00,8.50981,8.17429,8.26668,13387695.57,AAPL
Monday,12/4/00,8.35907,7.99436,8.13538,13356233.56,AAPL
Tuesday,12/5/00,8.48063,7.96519,8.26668,19172695.38,AAPL
Wednesday,12/6/00,7.29413,6.80785,6.99264,45773487.33,AAPL
Thursday,12/7/00,7.23577,6.80785,6.99264,13973165.05,AAPL
Friday,12/8/00,7.44487,7.02181,7.35734,14936814.7,AAPL
Monday,12/11/00,7.47891,7.23577,7.36221,11698111.7,AAPL
Tuesday,12/12/00,7.7804,7.29413,7.47891,13080251.48,AAPL
Wednesday,12/13/00,7.56644,7.23577,7.26495,11558478.37,AAPL
Thursday,12/14/00,7.4157,7.02181,7.06071,8811675.93,AAPL
Friday,12/15/00,7.14338,6.80785,6.83703,14069617.31,AAPL
Monday,12/18/00,7.11421,6.77867,6.92942,11396229.79,AAPL
Tuesday,12/19/00,7.4157,6.80785,6.80785,13074491.7,AAPL
Wednesday,12/20/00,7.11421,6.62793,6.95859,19814095.64,AAPL
Thursday,12/21/00,7.29413,6.83703,6.87106,12370774.7,AAPL
Friday,12/22/00,7.29413,6.87106,7.26495,10784427.82,AAPL
Tuesday,12/26/00,7.29413,6.92942,7.11421,7540587.65,AAPL
Wednesday,12/27/00,7.20173,6.90024,7.17256,11408358.27,AAPL
Thursday,12/28/00,7.26495,6.95859,7.20173,10923240.01,AAPL
Friday,12/29/00,7.29413,7.05098,7.20173,19620789.19,AAPL
Tuesday,1/2/01,7.4157,7.08016,7.26495,15756514.39,AAPL
