"name","hits","at_bat","average"
"Larry Bigbie",328,1227,0.267318663406683
"Elliot Bigelow",60,211,0.28436018957346
"Craig Biggio",3060,10876,0.281353438764252
"George Bignell",2,9,0.222222222222222
"Dann Bilardello",194,949,0.204425711275026
"Steve Bilko",432,1738,0.248561565017261
"Dick Billings",280,1231,0.227457351746548
"Josh Billings",106,488,0.217213114754098
"George Binks",277,1093,0.253430924062214
"Steve Biras",2,2,1
"Jud Birchall",254,1007,0.252234359483615
"Frank Bird",10,50,0.2
"George Bird",28,106,0.264150943396226
"Greg Bird",41,157,0.261146496815287
"Dave Birdsall",63,240,0.2625
"Joe Birmingham",667,2633,0.253323205469047
"John Bischoff",71,271,0.261992619926199
"Frank Bishop",3,16,0.1875
"Max Bishop",1216,4494,0.270582999554962
"Mike Bishop",1,8,0.125
"Rivington Bisland",12,102,0.117647058823529
"Del Bissonette",699,2291,0.305106940200786
"Red Bittmann",4,14,0.285714285714286
"Brian Bixler",61,323,0.188854489164087
"George Bjorkman",17,75,0.226666666666667
"Bill Black",1,5,0.2
"Charlie Blackmon",480,1664,0.288461538461538
"Earl Blackburn",38,145,0.262068965517241
"Ethan Blackaby",3,25,0.12
"Fred Blackwell",18,88,0.204545454545455
"George Blackerby",21,83,0.253012048192771
"John Black",28,186,0.150537634408602
"Tim Blackwell",238,1044,0.227969348659004
"Ray Blades",726,2415,0.300621118012422
"Rick Bladt",28,130,0.215384615384615
"Rae Blaemire",2,5,0.4
"Buddy Blair",135,484,0.278925619834711
"Carson Blair",4,31,0.129032258064516
"Footsie Blair",243,890,0.273033707865169
"Paul Blair",1513,6042,0.250413770274743
"Walter Blair",272,1255,0.216733067729084
"Casey Blake",1186,4500,0.263555555555556
"Harry Blake",473,1877,0.251997868939798
"Linc Blakely",23,102,0.225490196078431
"Bob Blakiston",142,594,0.239057239057239
"Hank Blalock",959,3567,0.268853378188954
"Andres Blanco",232,871,0.266360505166475
"Damaso Blanco",7,33,0.212121212121212
"Gregor Blanco",596,2275,0.261978021978022
"Henry Blanco",615,2761,0.222745382107932
"Johnny Blanchard",285,1193,0.238893545683152
"Ossie Blanco",20,102,0.196078431372549
"Tony Blanco",11,62,0.17741935483871
"Cliff Blankenship",49,218,0.224770642201835
"Coonie Blank",0,2,0
"Kyle Blanks",199,827,0.240628778718259
"Larvell Blanks",446,1766,0.252548131370328
"Lance Blankenship",233,1050,0.221904761904762
"Don Blasingame",1366,5296,0.257930513595166
"Johnny Blatnik",113,447,0.252796420581655
"Buddy Blattner",176,713,0.246844319775596
"Jeff Blauser",1187,4522,0.2624944714728
"Marv Blaylock",175,746,0.234584450402145
"Curt Blefary",699,2947,0.237190363081099
"Ike Blessitt",0,5,0
"Ned Bligh",34,209,0.162679425837321
"Frank Bliss",1,8,0.125
"Jack Bliss",143,654,0.218654434250765
"Bruno Block",131,565,0.231858407079646
"Cy Block",16,53,0.30188679245283
"Wes Blogg",5,34,0.147058823529412
"Ron Blomberg",391,1333,0.293323330832708
"Jimmy Bloodworth",874,3519,0.248366013071895
"Bud Bloomfield",1,7,0.142857142857143
"Willie Bloomquist",778,2891,0.269111034244206
"Greg Blosser",3,39,0.0769230769230769
"Jack Blott",0,1,0
"Mike Blowers",591,2300,0.25695652173913
"Bert Blue",12,42,0.285714285714286
"Ossie Bluege",1751,6440,0.271894409937888
"Otto Bluege",62,291,0.213058419243986
"Lu Blue",1696,5904,0.287262872628726
"Red Bluhm",0,1,0
"Geoff Blum",990,3966,0.249621785173979
"Chet Boak",2,20,0.1
"Frederick Boardman",1,4,0.25
"Randy Bobb",1,10,0.1
"Hiram Bocachica",115,535,0.214953271028037
"John Boccabella",320,1462,0.218878248974008
"Milt Bocek",16,60,0.266666666666667
"Bruce Bochte",1478,5233,0.28243837187082
"Bruce Bochy",192,802,0.239401496259352
"Eddie Bockman",109,474,0.229957805907173
"Brian Bocock",11,82,0.134146341463415
"Ping Bodie",1011,3670,0.275476839237057
"Tony Boeckel",813,2880,0.282291666666667
"Len Boehmer",19,116,0.163793103448276
"Brennan Boesch",394,1577,0.249841471147749
"Xander Bogaerts",336,1195,0.281171548117155
"Terry Bogener",13,60,0.216666666666667
"Brandon Boggs",68,326,0.208588957055215
"Sam Bohne",605,2315,0.26133909287257
"T. J. Bohn",4,19,0.210526315789474
"Bruce Boisclair",241,917,0.262813522355507
"Bob Boken",113,457,0.2472647702407
"NA Boland",0,4,0
"Ed Boland",35,136,0.257352941176471
"Charlie Bold",0,1,0
"Carl Boles",9,24,0.375
"Joe Boley",478,1780,0.268539325842697
"Jim Bolger",140,612,0.228758169934641
"Frank Bolick",52,258,0.201550387596899
"Frank Bolling",1415,5562,0.25440489032722
"Jack Bolling",107,342,0.312865497076023
"Milt Bolling",280,1161,0.241171403962102
"Don Bollweg",110,452,0.243362831858407
"Cecil Bolton",2,13,0.153846153846154
"Cliff Bolton",280,962,0.291060291060291
"Barry Bonds",2935,9847,0.298060322940997
"Bobby Bonds",1886,7043,0.267783614936817
"Walt Bond",307,1199,0.25604670558799
"George Bone",13,43,0.302325581395349
"Nino Bongiovanni",43,166,0.259036144578313
"Emilio Bonifacio",656,2534,0.258879242304657
"Juan Bonilla",375,1462,0.256497948016416
"Luther Bonin",14,77,0.181818181818182
"Barry Bonnell",833,3068,0.271512385919166
"Bobby Bonner",21,108,0.194444444444444
"Frank Bonner",244,949,0.257112750263435
"Zeke Bonura",1099,3582,0.306811836962591
"Everett Booe",77,352,0.21875
"Buddy Booker",6,33,0.181818181818182
"Rod Booker",68,274,0.248175182481752
"Al Bool",73,308,0.237012987012987
"Aaron Boone",1017,3871,0.262722810643245
"Bob Boone",1838,7245,0.253692201518288
"Bret Boone",1775,6683,0.265599281759689
"Ike Boone",372,1160,0.320689655172414
"Luke Boone",215,1028,0.209143968871595
"Ray Boone",1260,4589,0.274569623011549
"NA Booth",0,2,0
"Josh Booty",7,26,0.269230769230769
"Julio Borbon",215,789,0.272496831432193
"Joe Borchard",147,716,0.205307262569832
"Frenchy Bordagaray",745,2632,0.283054711246201
"Pat Borders",831,3282,0.253199268738574
"Mike Bordick",1500,5770,0.259965337954939
"Glenn Borgmann",296,1294,0.228748068006182
"Bob Borkowski",294,1170,0.251282051282051
"Red Borom",36,144,0.25
"Steve Boros",308,1255,0.245418326693227
"Babe Borton",254,940,0.270212765957447
"J. C. Boscan",7,28,0.25
"Don Bosch",52,318,0.163522012578616
"Rick Bosetti",385,1543,0.24951393389501
"Thad Bosley",430,1581,0.271979759645794
"Harley Boss",139,519,0.267822736030829
"Henry Bostick",0,7,0
"Daryl Boston",655,2629,0.249144161278053
"Lyman Bostock",624,2004,0.311377245508982
"Ken Boswell",625,2517,0.248311481922924
"John Bottarini",11,40,0.275
"Jim Bottomley",2313,7471,0.309597108820774
"Jason Botts",65,282,0.230496453900709
"Al Boucher",119,516,0.23062015503876
"Ed Bouchee",583,2199,0.265120509322419
"Medric Boucher",5,17,0.294117647058824
"Lou Boudreau",1779,6029,0.295073809918726
"Jason Bourgeois",179,708,0.252824858757062
"Chris Bourjos",5,22,0.227272727272727
"Peter Bourjos",358,1485,0.241077441077441
"Justin Bour",128,483,0.265010351966874
"Michael Bourn",1173,4409,0.266046722612837
"Rafael Bournigal",234,932,0.251072961373391
"Pat Bourque",87,405,0.214814814814815
"Larry Bowa",2191,8418,0.260275599904966
"Benny Bowcock",16,50,0.32
"Tim Bowden",2,9,0.222222222222222
"Chick Bowen",1,5,0.2
"Rob Bowen",79,378,0.208994708994709
"Sam Bowens",287,1287,0.222999222999223
"Sam Bowen",3,22,0.136363636363636
"Billy Bowers",15,78,0.192307692307692
"Brent Bowers",12,39,0.307692307692308
"Frank Bowes",51,232,0.219827586206897
"Jim Bowie",3,14,0.214285714285714
"John Bowker",133,574,0.231707317073171
"Steve Bowling",47,236,0.199152542372881
"Weldon Bowlin",1,5,0.2
"Bill Bowman",4,45,0.0888888888888889
"Elmer Bowman",0,1,0
"Ernie Bowman",39,205,0.190243902439024
"Red Bowser",0,2,0
"Bob Boyd",567,1936,0.292871900826446
"Frank Boyd",1,5,0.2
"Clete Boyer",1396,5780,0.241522491349481
"Ken Boyer",2143,7455,0.287458081824279
"Doe Boyland",2,19,0.105263157894737
"Buzz Boyle",389,1343,0.289650037230082
"Eddie Boyle",0,14,0
"Jack Boyle",1067,4222,0.252723827569872
"Jack Boyle",7,25,0.28
"Gibby Brack",273,980,0.278571428571429
"Buddy Bradford",363,1605,0.226168224299065
"Vic Bradford",1,5,0.2
"Al Bradley",0,3,0
"George Bradley",2,12,0.166666666666667
"Hugh Bradley",238,913,0.260679079956188
"Jack Bradley",0,3,0
"Jackie Bradley",149,700,0.212857142857143
"Mark Bradley",23,113,0.20353982300885
"Milton Bradley",976,3605,0.270735090152566
"Phil Bradley",1058,3695,0.286332882273342
"Scott Bradley",424,1648,0.257281553398058
"Dallas Bradshaw",0,4,0
"George Bradshaw",5,23,0.217391304347826
"Terry Bradshaw",17,65,0.261538461538462
"Spike Brady",1,4,0.25
"Bob Brady",1,6,0.166666666666667
"Brian Brady",1,2,0.5
"Cliff Brady",41,180,0.227777777777778
"Doug Brady",4,21,0.19047619047619
"Steve Brady",529,2030,0.260591133004926
"Bobby Bragan",456,1900,0.24
"Darren Bragg",627,2461,0.25477448191792
"Glenn Braggs",601,2336,0.257277397260274
"Dave Brain",641,2543,0.252064490758946
"Fred Brainard",51,261,0.195402298850575
"Art Bramhall",0,1,0
"Al Brancato",199,930,0.213978494623656
"Jackie Brandt",1020,3895,0.261874197689345
"Ron Brand",322,1345,0.239405204460967
"Mike Brannock",2,23,0.0869565217391304
"Otis Brannan",133,534,0.249063670411985
"Dud Branom",22,94,0.234042553191489
"Jeff Branson",383,1555,0.246302250803859
"Kitty Bransfield",1351,4999,0.270254050810162
"Marshall Brant",2,20,0.1
"Mickey Brantley",295,1138,0.259226713532513
"Michael Brantley",909,3108,0.292471042471042
"Rob Brantly",80,356,0.224719101123595
"Russell Branyan",682,2934,0.232447171097478
"Roy Brashear",124,463,0.267818574514039
"Joe Bratcher",0,1,0
"Fred Bratschi",54,196,0.275510204081633
"Ryan Braun",1441,4738,0.304136766568172
"Steve Braun",989,3650,0.270958904109589
"Angel Bravo",54,218,0.247706422018349
"Buster Bray",1,11,0.0909090909090909
"Craig Brazell",10,38,0.263157894736842
"Frank Brazill",49,190,0.257894736842105
"Sid Bream",819,3108,0.263513513513513
"Jim Breazeale",40,179,0.223463687150838
"Brent Brede",106,422,0.251184834123223
"Danny Breeden",11,73,0.150684931506849
"Hal Breeden",148,608,0.243421052631579
"Marv Breeding",317,1268,0.25
"Herb Bremer",41,193,0.212435233160622
"Bob Brenly",647,2615,0.247418738049713
"Jack Brennan",155,705,0.219858156028369
"Bryce Brentz",8,26,0.307692307692308
"Bill Brenzel",43,217,0.19815668202765
"Eddie Bressoud",925,3672,0.251906318082789
"Jim Breton",59,297,0.198653198653199
"George Brett",3154,10349,0.3047637452894
"Ryan Brett",2,3,0.666666666666667
"Mike Brewer",3,18,0.166666666666667
"Tony Brewer",4,37,0.108108108108108
"Charlie Brewster",47,213,0.220657276995305
"Fred Brickell",407,1448,0.281077348066298
"Fritz Brickell",16,88,0.181818181818182
"George Brickley",2,12,0.166666666666667
"Jim Brideweser",156,620,0.251612903225806
"Rocky Bridges",562,2272,0.247359154929577
"Al Bridwell",1064,4169,0.255217078436076
"Bunny Brief",127,569,0.223198594024605
"Charlie Briggs",31,182,0.17032967032967
"Dan Briggs",134,688,0.194767441860465
"Grant Briggs",62,378,0.164021164021164
"John Briggs",1041,4117,0.252854019917416
"Harry Bright",214,839,0.255065554231228
"Reid Brignac",188,857,0.219369894982497
"Greg Briley",384,1518,0.25296442687747
"Bill Brinker",4,18,0.222222222222222
"Chuck Brinkman",46,267,0.172284644194757
"Ed Brinkman",1355,6045,0.224152191894127
"Leon Brinkopf",4,22,0.181818181818182
"Fatty Briody",271,1186,0.22849915682968
"George Bristow",1,8,0.125
"Bernardo Brito",16,73,0.219178082191781
"Jorge Brito",12,65,0.184615384615385
"Juan Brito",42,194,0.216494845360825
"Socrates Brito",10,33,0.303030303030303
"Tilson Brito",60,252,0.238095238095238
"Gil Britton",0,12,0
"Gus Brittain",1,6,0.166666666666667
"Greg Brock",794,3202,0.247970018738289
"John Brock",17,67,0.253731343283582
"Lou Brock",3023,10332,0.292586140147116
"Tarrik Brock",2,12,0.166666666666667
"Matt Broderick",0,2,0
"Steve Brodie",1726,5699,0.302860150903667
"Rico Brogna",795,2958,0.268762677484787
"Jack Brohamer",613,2500,0.2452
"Herman Bronkie",87,360,0.241666666666667
"Bobby Brooks",33,143,0.230769230769231
"Hubie Brooks",1608,5974,0.269166387679946
"Jerry Brooks",4,14,0.285714285714286
"Mandy Brooks",107,397,0.269521410579345
"Tom Brookens",950,3865,0.245795601552393
"Scott Brosius",1001,3889,0.257392645924402
"Sig Broskie",6,22,0.272727272727273
"Tony Brottem",29,135,0.214814814814815
"Cal Broughton",27,143,0.188811188811189
"Mark Brouhard",235,909,0.258525852585259
"Ben Broussard",561,2136,0.262640449438202
"Art Brouthers",30,144,0.208333333333333
"Joe Brovia",2,18,0.111111111111111
"Bob Brower",141,582,0.242268041237113
"Louis Brower",10,62,0.161290322580645
"Robert Brown",0,9,0
"Adrian Brown",293,1134,0.258377425044092
"Andrew Brown",72,328,0.219512195121951
"Bill Brown",4,20,0.2
"Bobby Brown",452,1619,0.279184681902409
"Bobby Brown",313,1277,0.245105716523101
"Brant Brown",261,1056,0.247159090909091
"Byron Browne",205,869,0.23590333716916
"Chris Brown",410,1523,0.269205515430072
"Corey Brown",7,41,0.170731707317073
"Curtis Brown",0,4,0
"Darrell Brown",162,591,0.274111675126904
"Delos Brown",0,1,0
"Dee Brown",190,814,0.233415233415233
"Dick Brown",455,1866,0.243837084673098
"Domonic Brown",391,1591,0.245757385292269
"Drummond Brown",77,319,0.241379310344828
"Earl Browne",131,461,0.284164859002169
"Eddie Brown",878,2902,0.302549965541006
"Emil Brown",581,2249,0.258337038683859
"Fred Brown",4,20,0.2
"Gates Brown",582,2262,0.257294429708223
"Gary Brown",3,7,0.428571428571429
"George Browne",1176,4300,0.273488372093023
"Ike Brown",137,536,0.255597014925373
"Jake Brown",9,43,0.209302325581395
"Jarvis Brown",46,227,0.202643171806167
"Jerry Browne",866,3190,0.271473354231975
"Jeremy Brown",3,10,0.3
"Jim Brown",11,44,0.25
"Jimmy Brown",980,3512,0.279043280182232
"Jordan Brown",23,102,0.225490196078431
"Kevin Brown",48,189,0.253968253968254
"Larry Brown",803,3449,0.232821107567411
"Leon Brown",15,70,0.214285714285714
"Lindsay Brown",31,115,0.269565217391304
"Marty Brown",11,61,0.180327868852459
"Matthew Brown",1,24,0.0416666666666667
"Mike Brown",239,903,0.264673311184939
"Oliver Brown",2,25,0.08
"Ollie Brown",964,3642,0.264689730917079
"Oscar Brown",77,316,0.243670886075949
"Pidge Browne",21,100,0.21
"Randy Brown",4,29,0.137931034482759
"Roosevelt Brown",111,442,0.251131221719457
"Sam Brown",88,439,0.200455580865604
"Tommy Brown",309,1280,0.24140625
"Tom Brown",17,116,0.146551724137931
"Trevor Brown",9,39,0.230769230769231
"William Brown",415,1589,0.26117054751416
"Willard Brown",12,67,0.17910447761194
"Keon Broxton",0,2,0
"Bill Brubaker",413,1564,0.264066496163683
"Jay Bruce",1018,4111,0.247628314278764
"Earle Brucker",205,707,0.28995756718529
"Earle Brucker",1,6,0.166666666666667
"J. T. Bruett",24,96,0.25
"Frank Bruggy",172,620,0.27741935483871
"Cliff Brumbaugh",10,46,0.217391304347826
"Jacob Brumfield",404,1575,0.256507936507937
"Mike Brumley",151,660,0.228787878787879
"Mike Brumley",131,635,0.206299212598425
"Glenn Brummer",87,347,0.250720461095101
"Tom Brunansky",1543,6289,0.245349022102083
"Arlo Brunsberg",1,3,0.333333333333333
"Eric Bruntlett",182,789,0.230671736375158
"Bob Brush",0,2,0
"Bill Bruton",1651,6056,0.272622192866579
"Ed Bruyette",15,82,0.182926829268293
"Billy Bryan",209,968,0.215909090909091
"Derek Bryant",19,106,0.179245283018868
"Don Bryant",24,109,0.220183486238532
"George Bryant",0,4,0
"Kris Bryant",154,559,0.275491949910555
"Ralph Bryant",38,150,0.253333333333333
"Steve Brye",515,1997,0.257886830245368
"Jaime Bubela",2,19,0.105263157894737
"Hal Bubser",0,3,0
"Brian Buchanan",198,767,0.258148631029987
"Johnny Bucha",40,195,0.205128205128205
"Jerry Buchek",259,1177,0.220050977060323
"Jim Bucher",474,1792,0.264508928571429
"John Buck",844,3612,0.233665559246955
"Dick Buckley",449,1833,0.244953627932351
"Kevin Buckley",2,7,0.285714285714286
"Bill Buckner",2715,9397,0.288921996381824
"Travis Buck",197,810,0.24320987654321
"Mark Budaska",6,36,0.166666666666667
"Jay Budd",0,4,0
"Ryan Budde",7,33,0.212121212121212
"Don Buddin",551,2289,0.240716470074268
"Mark Budzinski",0,7,0
"Steve Buechele",1046,4266,0.245194561650258
"Charlie Buelow",8,72,0.111111111111111
"Fritz Buelow",256,1334,0.191904047976012
"Art Bues",10,46,0.217391304347826
"Damon Buford",448,1853,0.241770102536427
"Don Buford",1203,4553,0.264221392488469
"Jay Buhner",1273,5013,0.253939756632755
"Henry Buker",15,111,0.135135135135135
"George Bullard",0,1,0
"Sim Bullas",4,45,0.0888888888888889
"Scott Bullett",87,374,0.232620320855615
"Bud Bulling",77,345,0.223188405797101
"Eric Bullock",30,146,0.205479452054795
"Al Bumbry",1422,5053,0.281416980011874
"Josh Bunce",0,4,0
"Nelson Burbrink",47,170,0.276470588235294
"Al Burch",554,2185,0.253546910755149
"Ernie Burch",200,768,0.260416666666667
"Bob Burda",142,634,0.22397476340694
"Jack Burdock",1230,4915,0.250254323499491
"Smoky Burgess",1318,4471,0.294788637888616
"Tom Burgess",29,164,0.176829268292683
"Joe Burg",15,46,0.326086956521739
"Bill Burgo",47,158,0.29746835443038
"Bill Burich",23,81,0.283950617283951
"Chauncey Burkam",0,1,0
"Chris Burke",303,1267,0.239147592738753
"Dan Burke",22,126,0.174603174603175
"Eddie Burke",979,3508,0.279076396807298
"Frank Burke",26,138,0.188405797101449
"Glenn Burke",124,523,0.237093690248566
"Jimmy Burke",475,1947,0.243965074473549
"Joe Burke",5,10,0.5
"Les Burke",131,506,0.258893280632411
"Leo Burke",72,301,0.239202657807309
"Mike Burke",26,117,0.222222222222222
"Pat Burke",0,3,0
"Morgan Burkhart",30,121,0.247933884297521
"Mack Burk",1,2,0.5
"Ellis Burks",2107,7232,0.291344026548673
"Rick Burleson",1401,5139,0.272621132516054
"Hercules Burnett",7,21,0.333333333333333
"Jack Barnett",49,206,0.237864077669903
"Johnny Burnett",521,1835,0.283923705722071
"Jeromy Burnitz",1447,5710,0.253415061295972
"Billy Burns",154,526,0.29277566539924
"C. B. Burns",1,1,1
"Ed Burns",183,796,0.229899497487437
"George Burns",2077,7241,0.286838834415136
"George Burns",2018,6573,0.307013540240377
"Jack Burns",12,53,0.226415094339623
"Jack Burns",980,3516,0.27872582480091
"Jim Burns",222,727,0.305364511691884
"Joseph Burns",6,14,0.428571428571429
"Joe Burns",2,19,0.105263157894737
"Joe Burns",69,300,0.23
"John Burns",7,29,0.241379310344828
"Buster Burrell",96,390,0.246153846153846
"Pat Burrell",1393,5503,0.253134653825186
"Emmanuel Burriss",177,723,0.244813278008299
"Larry Burright",73,356,0.205056179775281
"Paul Burris",43,196,0.219387755102041
"Henry Burroughs",16,70,0.228571428571429
"Jeff Burroughs",1443,5536,0.260657514450867
"Dick Burrus",513,1760,0.291477272727273
"Frank Burt",4,36,0.111111111111111
"Ellis Burton",120,556,0.215827338129496
"Jim Busby",1113,4250,0.261882352941176
"Paul Busby",15,56,0.267857142857143
"Brian Buscher",116,436,0.26605504587156
"Ed Busch",240,917,0.261723009814613
"Mike Busch",22,100,0.22
"Donie Bush",1804,7210,0.250208044382802
"Homer Bush",363,1274,0.284929356357928
"Doc Bushong",514,2397,0.214434710054234
"Randy Bush",763,3045,0.250574712643678
"Joe Buskey",0,8,0
"Mike Buskey",2,7,0.285714285714286
"Ray Busse",23,155,0.148387096774194
"Nick Buss",2,19,0.105263157894737
"Hank Butcher",48,215,0.223255813953488
"Ed Butka",11,50,0.22
"Art Butler",311,1289,0.241272304111715
"Bill Butler",7,31,0.225806451612903
"Billy Butler",1408,4855,0.290010298661174
"Brett Butler",2375,8180,0.290342298288509
"Brent Butler",137,553,0.247739602169982
"Dan Butler",4,19,0.210526315789474
"Dick Butler",17,74,0.22972972972973
"Frank Butler",6,22,0.272727272727273
"John Butler",16,119,0.134453781512605
"Johnny Butler",315,1251,0.251798561151079
"Joey Butler",75,274,0.273722627737226
"Kid Butler",43,255,0.168627450980392
"Kid Butler",13,59,0.220338983050847
"Rich Butler",56,251,0.223107569721116
"Rob Butler",53,218,0.243119266055046
"Byron Buxton",27,129,0.209302325581395
"Joe Buzas",17,65,0.261538461538462
"Bill Byers",13,60,0.216666666666667
"Burley Bayer",0,3,0
"Randy Byers",7,26,0.269230769230769
